,id,sentence,subject_entity,object_entity,label,annotator,pair,label_,label_num
522,대한민국4_18,"1923년부터는 조만식, 안재홍, 김성수 등에 의해 물산 장려 운동이 진행되어 국산 공업품을 활용하자는 운동이 일어나기도 하였다.","{'word': '안재홍', 'start_idx': 14, 'end_idx': 16, 'entity_type': 'PER'}","{'word': '1923년', 'start_idx': 0, 'end_idx': 4, 'entity_type': 'DAT'}",no_relation,정준녕,"('안재홍', '1923년')",no_relation,1
523,박근혜2_6,"이는 새누리당 유승민 의원을 겨냥해서 한 말로, 특정인의 낙선을 유도하는 발언이기 때문에 공직선거법에 위배된다는 조국 교수와 문재인 새정치민주연합 대표의 비판이 있었다.","{'word': '유승민', 'start_idx': 8, 'end_idx': 10, 'entity_type': 'PER'}","{'word': '새누리당', 'start_idx': 3, 'end_idx': 6, 'entity_type': 'ORG'}",per:employee_of,김별희,"('유승민', '새누리당')",per:employee_of,3
524,대한민국5_17,"경기도 과천시, 경상남도 김해시와 부산광역시 강서구, 제주도에 경마공원이 있고 32개의 KRA 플라자(장외 마권 발매소)가 있다.","{'word': '경상남도', 'start_idx': 9, 'end_idx': 12, 'entity_type': 'LOC'}","{'word': '김해시', 'start_idx': 14, 'end_idx': 16, 'entity_type': 'LOC'}",loc:subordinate,임성근,"('경상남도', '김해시')",loc:subordinate,8
525,대한민국5_35,"삼국 시대에는 왕족과 귀족을 위한 예술이 등장하였는데, 고구려의 고분벽화, 백제의 금동대향로, 신라의 금관이 대표적이다.","{'word': '고구려', 'start_idx': 31, 'end_idx': 33, 'entity_type': 'ORG'}","{'word': '신라', 'start_idx': 53, 'end_idx': 54, 'entity_type': 'ORG'}",no_relation,임성근,"('고구려', '신라')",no_relation,1
526,문재인_255,"2020년 1월 20일, 대한민국에 코로나19 바이러스가 유입되었다.","{'word': '코로나19 바이러스', 'start_idx': 20, 'end_idx': 29, 'entity_type': 'POH'}","{'word': '2020년 1월 20일', 'start_idx': 0, 'end_idx': 11, 'entity_type': 'DAT'}",no_relation,이원재,"('코로나19 바이러스', '2020년 1월 20일')",event/artifact:date,9
527,이승만3_344,"1948년 8월 2일 국회는 총 투표수 197표 중 찬성 110표, 반대 84표, 무효 3표로 이범석 국무총리 임명 승인안을 통과시켰다.","{'word': '이범석', 'start_idx': 53, 'end_idx': 55, 'entity_type': 'PER'}","{'word': '1948년 8월 2일', 'start_idx': 0, 'end_idx': 10, 'entity_type': 'DAT'}",no_relation,정준녕,"('이범석', '1948년 8월 2일')",no_relation,1
528,이승만3_180,"그가 미국에 체류했을 때 이미 그의 열렬한 추종자가 된 허정, 장덕수가 돈암장에 출입했고, 윤치영, 이기붕 등은 그의 비서역을 자처했다.","{'word': '윤치영', 'start_idx': 51, 'end_idx': 53, 'entity_type': 'PER'}","{'word': '이기붕', 'start_idx': 56, 'end_idx': 58, 'entity_type': 'PER'}",no_relation,정준녕,"('윤치영', '이기붕')",per:colleagues,4
529,국방_1,전쟁위법화를 최초로 실체화한 것은 1928년 체결된 '전쟁포기에 관한 조약' 이른바 켈로그­브리앙 조약이라고도 불리는 부전조약이었다.,"{'word': '켈로그\xad브리앙 조약', 'start_idx': 47, 'end_idx': 56, 'entity_type': 'POH'}","{'word': '1928년', 'start_idx': 19, 'end_idx': 23, 'entity_type': 'DAT'}",event/artifact:date,이원재,"('켈로그\xad브리앙 조약', '1928년')",event/artifact:date,9
530,문재인_193,5월 23일 노무현 전 대통령 서거 7주기 행사에 참여했다.,"{'word': '노무현 전 대통령 서거 7주기 행사', 'start_idx': 7, 'end_idx': 25, 'entity_type': 'EVT'}","{'word': '5월 23일', 'start_idx': 0, 'end_idx': 5, 'entity_type': 'DAT'}",event/artifact:date,이원재,"('노무현 전 대통령 서거 7주기 행사', '5월 23일')",event/artifact:date,9
531,국가장_1,국가장(國家葬)은 「국가장법」(일부개정 법률 제14839호 2017년 7월 26일)에 따라 대한민국 정부가 공식 주관하는 장례 의전이다.,"{'word': '국가장법', 'start_idx': 11, 'end_idx': 14, 'entity_type': 'POH'}","{'word': '2017년 7월 26일', 'start_idx': 33, 'end_idx': 44, 'entity_type': 'DAT'}",event/artifact:date,이원재,"('국가장법', '2017년 7월 26일')",event/artifact:date,9
532,대한민국4_31,"대한민국의 도시철도는 수도권과 동남권, 대구광역시, 대전광역시, 광주광역시 등에서 운행되고 있다.","{'word': '수도권', 'start_idx': 12, 'end_idx': 14, 'entity_type': 'LOC'}","{'word': '대전광역시', 'start_idx': 29, 'end_idx': 33, 'entity_type': 'LOC'}",no_relation,정준녕,"('수도권', '대전광역시')",no_relation,1
533,박정희_14,"《박정희 평전: 가난에서 권력까지》를 쓴 이정식 경희대 석좌교수는 중앙일보와의 인터뷰에서 박정희 혈서에 관해 ""1939년과 1940년 당시 일본군에 입대하기 위한 혈서 제출은 일종의 유행이었다""고 한다.","{'word': '이정식', 'start_idx': 23, 'end_idx': 25, 'entity_type': 'PER'}","{'word': '경희대 석좌교수', 'start_idx': 27, 'end_idx': 34, 'entity_type': 'POH'}",per:title,이정아,"('이정식', '경희대 석좌교수')",per:title,5
534,대한민국2_40,"더구나 2014년 4월 세월호 참사와 2015년 메르스 사태 등 국가적 재난 대책에 미숙한 모습을 드러내었으며, 창조경제와 노동개혁, 국정교과서 추진, 한일 위안부 합의 등 여러 정책에 대해 사회적 비판과 갈등을 겪었다.","{'word': '르스 사태', 'start_idx': 28, 'end_idx': 32, 'entity_type': 'EVT'}","{'word': '2015년', 'start_idx': 21, 'end_idx': 25, 'entity_type': 'DAT'}",event/artifact:date,이정아,"('르스 사태', '2015년')",no_relation,1
535,윤석열_40,제39대 검찰총장이었던 채동욱은 '검사 윤석열'을 '치밀하고 해박한 법률 이론가이자 자기헌신적 용기를 가진 예리한 칼잡이'라고 평가했다.,"{'word': '채동욱', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '제39대 검찰총장', 'start_idx': 0, 'end_idx': 8, 'entity_type': 'POH'}",per:title,정준녕,"('채동욱', '제39대 검찰총장')",per:title,5
536,박정희_7,"제5대 대통령 선거에서 민주공화당 박정희 후보가 민주당 윤보선 후보를 물리치고 당선되어 1963년 12월 17일, 제3공화국이 수립되면서 해체되었다.","{'word': '박정희', 'start_idx': 19, 'end_idx': 21, 'entity_type': 'PER'}","{'word': '민주공화당', 'start_idx': 13, 'end_idx': 17, 'entity_type': 'ORG'}",per:employee_of,이정아,"('박정희', '민주공화당')",per:employee_of,3
537,윤석열_41,제39대 검찰총장이었던 채동욱은 '검사 윤석열'을 '치밀하고 해박한 법률 이론가이자 자기헌신적 용기를 가진 예리한 칼잡이'라고 평가했다.,"{'word': '윤석열', 'start_idx': 22, 'end_idx': 24, 'entity_type': 'PER'}","{'word': '검사', 'start_idx': 19, 'end_idx': 20, 'entity_type': 'POH'}",per:title,정준녕,"('윤석열', '검사')",per:title,5
538,문재인_154,"9월 18일~20일, 조선민주주의인민공화국 평양직할시에서 제3차 남북정상회담이 개최되었다.","{'word': '조선민주주의인민공화', 'start_idx': 12, 'end_idx': 21, 'entity_type': 'LOC'}","{'word': '평양직할시', 'start_idx': 24, 'end_idx': 28, 'entity_type': 'LOC'}",loc:subordinate,이원재,"('조선민주주의인민공화', '평양직할시')",loc:subordinate,8
539,대한민국1_0,일연의 《삼국유사》에서는 현존하지 않는 《고기》를 인용하여 단군 왕검이 고조선을 세웠다고 기록하였고 《동국통감》에서 그 시기를 기원전 2333년이라 하였다.,"{'word': '고조선', 'start_idx': 40, 'end_idx': 42, 'entity_type': 'ORG'}","{'word': '단군 왕검', 'start_idx': 33, 'end_idx': 37, 'entity_type': 'PER'}",org:founded_by,이원재,"('고조선', '단군 왕검')",org:founded_by,2
540,박근혜1_49,"2011년 9월 정치권을 강타한 '안철수 열풍'과 관련해 기자들이 박근혜에게 '안철수의 지지율이 자신을 넘어섰는데 어떻게 생각하느냐'는 반복된 질문에 대해 ""병 걸리셨어요?""라는 반응을 보이면서 비판을 받기도 했다.","{'word': '안철수 열풍', 'start_idx': 19, 'end_idx': 24, 'entity_type': 'EVT'}","{'word': '2011년 9월', 'start_idx': 0, 'end_idx': 7, 'entity_type': 'DAT'}",event/artifact:date,이정아,"('안철수 열풍', '2011년 9월')",event/artifact:date,9
541,대한민국5_33,"그 밖에 천도교(동학), 대종교, 원불교, 증산도, 통일교 등 여러 신흥 종교가 19세기에서 20세기에 이르는 기간 한국에서 창시되어 현재까지 신봉되고 있다.","{'word': '천도교', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'ORG'}","{'word': '대종교', 'start_idx': 14, 'end_idx': 16, 'entity_type': 'ORG'}",no_relation,임성근,"('천도교', '대종교')",no_relation,1
542,이승만3_186,"윤보선의 사회로 시작되어 오세창의 개회사, 이인의 봉영문 낭독, 권동진의 만세삼창이 이어진 뒤 봉영문은 권동진, 김성수, 이인을 통해 김구에게 전달되었다.","{'word': '윤보선', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '오세창', 'start_idx': 14, 'end_idx': 16, 'entity_type': 'PER'}",no_relation,정준녕,"('윤보선', '오세창')",no_relation,1
543,이승만3_221,"이때 미소공위 참가를 주장한 단체와 대표는 한국민주당 장덕수, 大韓勞總 전진한, 靑年總同盟 유진산, 全靑 이성수(李成株), 全女總盟 황애덕(黃愛德), 獨促婦人會 박승호(朴承浩), 天道敎輔國黨 이진해(李鎭海), 己未獨立 류홍, 儒道會 이재억(李載億), 黃海會 함석훈(咸錫勳)이었다.","{'word': '장덕수', 'start_idx': 30, 'end_idx': 32, 'entity_type': 'PER'}","{'word': '류홍', 'start_idx': 122, 'end_idx': 123, 'entity_type': 'PER'}",no_relation,정준녕,"('장덕수', '류홍')",no_relation,1
544,대한민국3_27,일본의 고이즈미 준이치로 내각과 아베 신조 내각 당시에는 한일 셔틀외교가 중단되는 등 양국 관계가 멀어졌으나 아시아 외교를 중시하는 일본 후쿠다 야스오·하토야마 유키오 내각의 출범과 한일 관계를 보다 중시하는 대한민국의 이명박 정부가 출범한 이후 관계가 개선과 악화를 반복하다가 일본 민주당 하토야마 유키오 총리가 취임하면서 한일 관계가 강화되었다.,"{'word': '고이즈미 준이치로', 'start_idx': 4, 'end_idx': 12, 'entity_type': 'PER'}","{'word': '아베 신조', 'start_idx': 18, 'end_idx': 22, 'entity_type': 'PER'}",no_relation,김별희,"('고이즈미 준이치로', '아베 신조')",no_relation,1
545,대한민국5_30,"라디오 방송의 경우 지상파 방송사인 KBS, MBC, SBS, EBS가 점유하는 주파수와 기타 CBS (대한민국의 방송사)(CBS), 극동방송(FEBC), 불교방송(BBS), 평화방송(PBC), 원음방송(WBS) 등 종교방송의 주파수, 교통안내 전문 방송인 교통방송(서울은 TBS, 기타 지역은 TBN 한국교통방송), 국악 전문의 국악방송, 그리고 국방홍보 목적의 국군방송 등의 여러 방송사가 존재한다.","{'word': 'TBN', 'start_idx': 165, 'end_idx': 167, 'entity_type': 'ORG'}","{'word': 'TBS', 'start_idx': 153, 'end_idx': 155, 'entity_type': 'ORG'}",no_relation,임성근,"('TBN', 'TBS')",no_relation,1
546,문재인_72,"11월 26일 열린 촛불집회에 참석하여 ""200만 촛불이 세상을 바꾸는 횃불이 될 것""이라고 발언했으며, ""박근혜 대통령 스스로 내려오든 탄핵으로 끌려 내려오든 박 대통령 퇴진은 시간 문제"", ""그렇다면 박 대통령은 한시라도 빨리 스스로 내려오는 것이 국민들을 덜 고생시키고 국정 공백과 국정 혼란을 최소화하는 길""이라고 박근혜의 하야를 촉구했다.","{'word': '박', 'start_idx': 90, 'end_idx': 90, 'entity_type': 'PER'}","{'word': '대통령', 'start_idx': 92, 'end_idx': 94, 'entity_type': 'POH'}",per:title,이원재,"('박', '대통령')",per:title,5
547,문재인_33,"진보 성향의 주상영 건국대 교수조차 ""기업구조조정이나 공공부문 개혁, 증세 논의 등 경제 효율성 향상 정책이 없을 경우 금융위기 발생, 불평등 심화, 수요 부족의 문제를 겪게 될 것""이라고 지적했고, 더불어민주당 국민경제상황실 부단장을 맡았던 주진형 전 한화투자증권 대표는 최저임금 인상 정책에 대해 ""부모 없는 아이""라고 강하게 비판하기도 하였다.","{'word': '주상영', 'start_idx': 7, 'end_idx': 9, 'entity_type': 'PER'}","{'word': '건국대', 'start_idx': 11, 'end_idx': 13, 'entity_type': 'ORG'}",per:employee_of,이원재,"('주상영', '건국대')",per:employee_of,3
548,이승만3_64,"이승만이 임정법통론을 일시보류한데다가 4월 29일 임시정부 주석 취임까지 거부하자 급기야 5월 2일 경교장에서 이승만, 김구, 조소앙, 조완구, 이청천, 김창숙 등 국민의회 국무위원들과 독촉국민회 지방대표 여러 명이 모여 회담을 하였는데, 이승만의 '임정봉대가 필요할 시기가 올 때까지 보류하자'는 의견과 임시정부 일부요인의 '임정봉대가 필요하다'는 이견을 좁히지 못하였다.","{'word': '이청천', 'start_idx': 81, 'end_idx': 83, 'entity_type': 'PER'}","{'word': '김창숙', 'start_idx': 86, 'end_idx': 88, 'entity_type': 'PER'}",per:colleagues,정준녕,"('이청천', '김창숙')",no_relation,1
549,윤석열_28,대한민국 제20대 대통령 선거에서 국민의힘 후보로 출마해 이재명 후보에 0.73%p 앞선 48.56%의 득표율로 당선되었다.,"{'word': '이재명', 'start_idx': 32, 'end_idx': 34, 'entity_type': 'PER'}","{'word': '후보', 'start_idx': 36, 'end_idx': 37, 'entity_type': 'POH'}",per:title,정준녕,"('이재명', '후보')",per:title,5
550,대한민국4_0,"한편, 보수 기독교단체에서 ""동성애가 합법화되면 동성애자를 욕해도 처벌받는다거나 동성애자 부부에 대해 주례를 거부한 이유로 처벌받을 수 있다""라고 주장하며 제17대 국회에서부터 대한민국 차별금지법 제정에 대한 반대를 예배나 각종 집회를 통해 선동하였고 또, 자유한국당 안상수 의원은 2019년 11월 ""국가인권위원회법에서 정한 차별금지 대상에서 성적 취향을 제외하자""는 개정안을 발의하며 논란을 낳았다.","{'word': '안상수', 'start_idx': 150, 'end_idx': 152, 'entity_type': 'PER'}","{'word': '자유한국당', 'start_idx': 144, 'end_idx': 148, 'entity_type': 'ORG'}",per:employee_of,정준녕,"('안상수', '자유한국당')",per:employee_of,3
551,한반도_4,고려의 장수였던 이성계는 고려를 멸망시키고 정권을 잡아 조선을 건국하였다.,"{'word': '조선', 'start_idx': 31, 'end_idx': 32, 'entity_type': 'ORG'}","{'word': '이성계', 'start_idx': 9, 'end_idx': 11, 'entity_type': 'PER'}",org:founded_by,김별희,"('조선', '이성계')",org:founded_by,2
552,이승만3_293,1946년 5월 23일 이승만은 민규식(閔奎植)등 경제보국회 소속 10명으로부터 1천만원을 '독립자금' 명목으로 제공받았다.,"{'word': '이승만', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '1946년 5월 23일', 'start_idx': 0, 'end_idx': 11, 'entity_type': 'DAT'}",no_relation,정준녕,"('이승만', '1946년 5월 23일')",no_relation,1
553,윤석열_19,2020년 12월 4일 윤석열은 법무부 장관이 검사징계위원회를 구성할 수 있게 한 검사징계법이 위헌이라며 헌법재판소에 헌법소원과 효력정지 가처분신청을 하여 전원재판부에 회부되었고 이용구 차관 등에 대한 기피신청은 기각되었다.,"{'word': '이용구', 'start_idx': 100, 'end_idx': 102, 'entity_type': 'PER'}","{'word': '차관', 'start_idx': 104, 'end_idx': 105, 'entity_type': 'POH'}",per:title,정준녕,"('이용구', '차관')",per:title,5
554,중임_1,중임(仲壬)은 상나라의 4대 군주이다.,"{'word': '중임', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'PER'}","{'word': '군주', 'start_idx': 16, 'end_idx': 17, 'entity_type': 'POH'}",per:title,김별희,"('중임', '군주')",per:title,5
555,이승만3_229,1947년 6월 30일 하지는 이승만·김구 세력 내부의 고위관계자로부터 이승만·김구가 정치암살과 테러를 계획했다는 밀고가 들어왔다면서 이승만을 추궁했다.,"{'word': '하지', 'start_idx': 13, 'end_idx': 14, 'entity_type': 'PER'}","{'word': '김구', 'start_idx': 44, 'end_idx': 45, 'entity_type': 'PER'}",no_relation,정준녕,"('하지', '김구')",no_relation,1
556,문재인_248,"역대 대통령들 중 김대중, 노무현 전 대통령에 이어 3번째로 평양을 방문하였다.","{'word': '노무현', 'start_idx': 15, 'end_idx': 17, 'entity_type': 'PER'}","{'word': '평양', 'start_idx': 34, 'end_idx': 35, 'entity_type': 'LOC'}",no_relation,이원재,"('노무현', '평양')",no_relation,1
557,문재인_212,"연말이 다가오면서 새정치민주연합은 분열조짐을 서서히 보이기 시작했고, 이 무렵 안철수를 필두로 한 ""신당 창당설""이 제기되었다. 하지만 문재인은 이에 대해 그런 일은 애초부터 없었다는 반응을 보였으며, 당의 혁신을 위해 노력하겠다는 입장을 밝혔다.","{'word': '안철수', 'start_idx': 44, 'end_idx': 46, 'entity_type': 'PER'}","{'word': '새정치민주연합', 'start_idx': 10, 'end_idx': 16, 'entity_type': 'ORG'}",no_relation,이원재,"('안철수', '새정치민주연합')",no_relation,1
558,문재인_107,"경제 정책에 관한 논란이 계속되는 가운데, 8월 말에는 황수경 통계청장을 경질하고 강신욱 한국보건사회연구원 선임연구위원을 새 통계청장에 임명했다.","{'word': '강신욱', 'start_idx': 46, 'end_idx': 48, 'entity_type': 'PER'}","{'word': '통계청장', 'start_idx': 70, 'end_idx': 73, 'entity_type': 'POH'}",per:title,이원재,"('강신욱', '통계청장')",per:title,5
559,문재인_32,노무현 정부 시절 아들 문준용의 고용정보원 채용 과정에서 여러 가지 특혜 의혹이 불거져 정치적 논란이 되기도 했다.,"{'word': '문준용', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '고용정보원', 'start_idx': 18, 'end_idx': 22, 'entity_type': 'ORG'}",per:employee_of,이원재,"('문준용', '고용정보원')",no_relation,1
560,박정희_67,"그리고 1962년 7월 14일, 개인재산을 기부하여 장학재단인 5·16 장학회를 설립 하였다고 ‘박정희 기념사업회’는 밝히고 있으나 ‘국가정보원 과거사건 진실규명을 통한 발전위원회’가 밝힌 바에 의하면, 당시 국가재건최고회의 의장이었던 박정희가 중앙정보부에 지시하여 '부정축재처리요강'에 의해 이병철 등 기업인 15명과 함께 구속되어 있던 부산 지역의 재력가 김지태(金智泰)를 석방하는 조건으로 부산일보, 한국문화방송, 부산문화방송의 주식과 부일장학회 기본재산 명목의 토지 100,147평을 헌납토록 하였고, 이 재산 중 토지는 국방부에 무상으로 양도하였으며 이후 ""기부받은 재산이 자꾸 유실된다""는 보고를 받고 법무부 장관 고원증에게 장학회의 설립을 지시하여 5·16 장학회를 설립했다.","{'word': '김지태', 'start_idx': 201, 'end_idx': 203, 'entity_type': 'PER'}","{'word': '국방부', 'start_idx': 296, 'end_idx': 298, 'entity_type': 'ORG'}",no_relation,이정아,"('김지태', '국방부')",no_relation,1
561,대한민국5_25,현재 전국 단위 지상파 방송으로 국공영 방송인 한국방송공사(KBS)와 준공영방송인 문화방송(MBC)이 있다.,"{'word': 'KBS', 'start_idx': 33, 'end_idx': 35, 'entity_type': 'ORG'}","{'word': 'MBC', 'start_idx': 51, 'end_idx': 53, 'entity_type': 'ORG'}",no_relation,임성근,"('KBS', 'MBC')",no_relation,1
562,박정희_50,"김희덕(金熙德) 최고재건회의 외무 겸 국방위원장, 유양수(柳陽洙) 재경위원장, 홍종철(洪鍾哲) 문사위원장 등이 3.16 성명을 발표하게 된 동기를 번갈아가며 설명하였다.","{'word': '홍종철', 'start_idx': 44, 'end_idx': 46, 'entity_type': 'PER'}","{'word': '문사위원장', 'start_idx': 53, 'end_idx': 57, 'entity_type': 'POH'}",per:title,이정아,"('홍종철', '문사위원장')",per:title,5
563,정부_1,"독일의 포르슈토프(Forstoff) 교수는 행정은 추사(beschreiben)할 수 있지만, 정의(定義, definieren)는 할 수 없다고 하였다.","{'word': '포르슈토프', 'start_idx': 4, 'end_idx': 8, 'entity_type': 'PER'}","{'word': '독일', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'LOC'}",per:origin,정준녕,"('포르슈토프', '독일')",per:origin,7
564,박정희_62,"그리고 1962년 7월 14일, 개인재산을 기부하여 장학재단인 5·16 장학회를 설립 하였다고 ‘박정희 기념사업회’는 밝히고 있으나 ‘국가정보원 과거사건 진실규명을 통한 발전위원회’가 밝힌 바에 의하면, 당시 국가재건최고회의 의장이었던 박정희가 중앙정보부에 지시하여 '부정축재처리요강'에 의해 이병철 등 기업인 15명과 함께 구속되어 있던 부산 지역의 재력가 김지태(金智泰)를 석방하는 조건으로 부산일보, 한국문화방송, 부산문화방송의 주식과 부일장학회 기본재산 명목의 토지 100,147평을 헌납토록 하였고, 이 재산 중 토지는 국방부에 무상으로 양도하였으며 이후 ""기부받은 재산이 자꾸 유실된다""는 보고를 받고 법무부 장관 고원증에게 장학회의 설립을 지시하여 5·16 장학회를 설립했다.","{'word': '박정희', 'start_idx': 132, 'end_idx': 134, 'entity_type': 'PER'}","{'word': '중앙정보부', 'start_idx': 137, 'end_idx': 141, 'entity_type': 'ORG'}",no_relation,이정아,"('박정희', '중앙정보부')",no_relation,1
565,대한민국2_46,"이기붕 계열은 또한 친 자유당 성향의 이정재, 임화수, 유지광 등의 정치깡패들을 활용하여 야당 의원의 집회를 탄압, 제1공화국 후반기는 혼란을 거듭했다.","{'word': '이정재', 'start_idx': 21, 'end_idx': 23, 'entity_type': 'PER'}","{'word': '임화수', 'start_idx': 26, 'end_idx': 28, 'entity_type': 'PER'}",no_relation,이정아,"('이정재', '임화수')",no_relation,1
566,윤석열_15,초•중학교 친구였던 재미 철학자 김원유 교수는 2월 23일에 자신의 페이스북을 통해 “나는 이국땅에서 은자의 황혼을 맞이하게 됐다.,"{'word': '김원유', 'start_idx': 18, 'end_idx': 20, 'entity_type': 'PER'}","{'word': '재미 철학자', 'start_idx': 11, 'end_idx': 16, 'entity_type': 'POH'}",per:title,정준녕,"('김원유', '재미 철학자')",per:title,5
567,대한민국1_36,"인골 화석으로는 충청북도 단양군 상시굴과 두루봉동굴, 제천시 점말굴 등에서 현생인류로 추정되는 사람 뼈 화석이 발견된 바 있다.","{'word': '제천시', 'start_idx': 30, 'end_idx': 32, 'entity_type': 'LOC'}","{'word': '점말굴', 'start_idx': 34, 'end_idx': 36, 'entity_type': 'LOC'}",loc:subordinate,이원재,"('제천시', '점말굴')",loc:subordinate,8
568,박근혜1_32,"박근혜는 2013년 4월 24일 아베 신조 일본 총리가 침략을 부인하는 등 우경화 노선을 취하려 하자, ""역사 인식이 바르게 가는 것이 전제되지 않고 과거 상처가 덧나게 되면 미래지향적 관계로 가기 어렵다""고 말했다.","{'word': '아베 신조', 'start_idx': 18, 'end_idx': 22, 'entity_type': 'PER'}","{'word': '일본 총리', 'start_idx': 24, 'end_idx': 28, 'entity_type': 'POH'}",per:title,이정아,"('아베 신조', '일본 총리')",per:title,5
569,윤석열_65,2020년 12월 4일 윤석열은 법무부 장관이 검사징계위원회를 구성할 수 있게 한 검사징계법이 위헌이라며 헌법재판소에 헌법소원과 효력정지 가처분신청을 하여 전원재판부에 회부되었고 이용구 차관 등에 대한 기피신청은 기각되었다.,"{'word': '윤석열', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '2020년 12월 4일', 'start_idx': 0, 'end_idx': 11, 'entity_type': 'DAT'}",no_relation,정준녕,"('윤석열', '2020년 12월 4일')",no_relation,1
570,문재인_124,"12월 10일, 홍남기 후보자가 부총리 겸 기획재정부 장관에 취임했다.","{'word': '홍남기', 'start_idx': 9, 'end_idx': 11, 'entity_type': 'PER'}","{'word': '부총리 겸 기획재정부 장관', 'start_idx': 18, 'end_idx': 31, 'entity_type': 'POH'}",per:title,이원재,"('홍남기', '부총리 겸 기획재정부 장관')",per:title,5
571,이승만3_147,"어려울 것입니다.""1945년 12월 19일 오전 11시 서울운동장에서 열린 임정개선환영대회에 참석하였다.","{'word': '임정개선환영대회', 'start_idx': 42, 'end_idx': 49, 'entity_type': 'POH'}","{'word': '1945년 12월 19일', 'start_idx': 10, 'end_idx': 22, 'entity_type': 'DAT'}",event/artifact:date,정준녕,"('임정개선환영대회', '1945년 12월 19일')",event/artifact:date,9
572,이승만3_11,"여운형, 김규식의 좌우합작위원회는 '10·1 폭동이 경찰에 대한 반감, 군정 내 친일파의 존재, 일부 한국인 관리의 부패, 파괴분자들의 선동 탓에 일어났지만, 사태를 살육과 파괴로 몰고 간 책임은 과격한 투쟁 노선으로 기운 조선공산당에 있다'고 비판했다.","{'word': '여운형', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '좌우합작위원회', 'start_idx': 10, 'end_idx': 16, 'entity_type': 'ORG'}",per:employee_of,정준녕,"('여운형', '좌우합작위원회')",per:employee_of,3
573,이승만3_301,이승만과 김구는 2일차인 6월 11일에 참석하였다.,"{'word': '김구', 'start_idx': 5, 'end_idx': 6, 'entity_type': 'PER'}","{'word': '6월 11일', 'start_idx': 14, 'end_idx': 19, 'entity_type': 'DAT'}",no_relation,정준녕,"('김구', '6월 11일')",no_relation,1
574,이승만3_267,"1948년 7월 27일 이승만의 국무총리 지명을 앞두고 국회의 3대 파벌인 독촉국민회, 한민당, 한독당계 무소속 의원들은 각각 신익희, 김성수, 조소앙을 지지하고 있었다.","{'word': '이승만', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '국무총리', 'start_idx': 18, 'end_idx': 21, 'entity_type': 'POH'}",no_relation,정준녕,"('이승만', '국무총리')",no_relation,1
575,문재인_102,"기존에 반대 목소리를 냈던 여당 일부 의원들은 침묵했고, 홍영표 여당 원내대표는 찬성 의사를 밝히면서도 안전장치를 마련하겠다고 밝혔다.","{'word': '홍영표', 'start_idx': 32, 'end_idx': 34, 'entity_type': 'PER'}","{'word': '여당 원내대표', 'start_idx': 36, 'end_idx': 42, 'entity_type': 'POH'}",per:title,이원재,"('홍영표', '여당 원내대표')",per:title,5
576,이승만3_81,1946년 6월 12일 이승만은 대한독립촉성국민회 총재에 취임하였다.,"{'word': '이승만', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '대한독립촉성국민회 총재', 'start_idx': 18, 'end_idx': 29, 'entity_type': 'POH'}",per:title,정준녕,"('이승만', '대한독립촉성국민회 총재')",per:title,5
577,대한민국5_13,"대표적인 K-POP 가수로는 보아, 동방신기, 슈퍼주니어, 소녀시대, 샤이니, 비스트, 티아라, 인피니트, 방탄소년단, 핑클 등이 있다.","{'word': '방탄소년단', 'start_idx': 60, 'end_idx': 64, 'entity_type': 'PER'}","{'word': '가수', 'start_idx': 11, 'end_idx': 12, 'entity_type': 'POH'}",per:title,임성근,"('방탄소년단', '가수')",per:title,5
578,문재인_78,국회에서 진행된 문재인 대통령의 취임식은 취임 선서로만 진행되었는데 이는 19대 대선이 박근혜 전 대통령 탄핵에 따른 보궐선거여서 공식 취임식을 치를 여유가 없었기에 취임 행사를 간소화할 수밖에 없었던 게 그 이유이다.,"{'word': '박근혜', 'start_idx': 49, 'end_idx': 51, 'entity_type': 'PER'}","{'word': '전 대통령', 'start_idx': 53, 'end_idx': 57, 'entity_type': 'POH'}",per:title,이원재,"('박근혜', '전 대통령')",per:title,5
579,박근혜2_25,"이후의 행적 역시 비판의 대상으로, 부일장학회의 재산을 국고에 귀속시켜야 했음에도 이를 이용하여 정수장학회, 육영재단을 설립하여 재산을 은닉한 것 아니냐는 비판을 받고 있다.","{'word': '육영재단', 'start_idx': 61, 'end_idx': 64, 'entity_type': 'ORG'}","{'word': '정수장학회', 'start_idx': 54, 'end_idx': 58, 'entity_type': 'ORG'}",no_relation,김별희,"('육영재단', '정수장학회')",no_relation,1
