id,sentence,subject_entity,object_entity,label
문재인_166,"특히 거제, 통영 등 경남과 울산, 전북 군산, 전남 목포 등 고용·산업위기 지역은 지역의 어려움을 추가로 고려했다.","{'word': '경남', 'start_idx': 12, 'end_idx': 13, 'entity_type': 'LOC'}","{'word': '거제', 'start_idx': 3, 'end_idx': 4, 'entity_type': 'LOC'}",loc:subordinate
문재인_22,이후 12월 새누리당 박근혜 후보와 통합진보당 이정희 후보와 함께 토론에 참석했다.,"{'word': '이정희', 'start_idx': 26, 'end_idx': 28, 'entity_type': 'PER'}","{'word': '통합진보당', 'start_idx': 20, 'end_idx': 24, 'entity_type': 'ORG'}",per:employee_of
이승만3_332,집회금지조치로 인하여 한국민족대표단 선정이 보류된 상황에서 12월 21일 이승만의 민대가 일방적으로 한국민족대표단을 결정 발표하자 김구의 국민의회측이 반발하였다. 하지만 12월 26일 이승만과 김구가 이에 대해 원만히 합의하였다는 보도가 나왔다.,"{'word': '김구', 'start_idx': 108, 'end_idx': 109, 'entity_type': 'PER'}","{'word': '12월 26일', 'start_idx': 95, 'end_idx': 101, 'entity_type': 'DAT'}",no_relation
이승만3_279,1945년 9월 7일 이승만은 여운형이 주도한 조선인민공화국의 주석에 추대되었다.,"{'word': '이승만', 'start_idx': 12, 'end_idx': 14, 'entity_type': 'PER'}","{'word': '1945년 9월 7일', 'start_idx': 0, 'end_idx': 10, 'entity_type': 'DAT'}",no_relation
대한민국5_29,"라디오 방송의 경우 지상파 방송사인 KBS, MBC, SBS, EBS가 점유하는 주파수와 기타 CBS (대한민국의 방송사)(CBS), 극동방송(FEBC), 불교방송(BBS), 평화방송(PBC), 원음방송(WBS) 등 종교방송의 주파수, 교통안내 전문 방송인 교통방송(서울은 TBS, 기타 지역은 TBN 한국교통방송), 국악 전문의 국악방송, 그리고 국방홍보 목적의 국군방송 등의 여러 방송사가 존재한다.","{'word': 'WBS', 'start_idx': 114, 'end_idx': 116, 'entity_type': 'ORG'}","{'word': 'PBC', 'start_idx': 103, 'end_idx': 105, 'entity_type': 'ORG'}",no_relation
이승만3_322,1947년 10월 18일 돈암장을 떠나고 윤치영 등 측근들과 독지가들의 모금으로 마련된 이화동의 이화장 사저에 입주하였다.,"{'word': '윤치영', 'start_idx': 23, 'end_idx': 25, 'entity_type': 'PER'}","{'word': '1947년 10월 18일', 'start_idx': 0, 'end_idx': 12, 'entity_type': 'DAT'}",no_relation
윤석열_28,대한민국 제20대 대통령 선거에서 국민의힘 후보로 출마해 이재명 후보에 0.73%p 앞선 48.56%의 득표율로 당선되었다.,"{'word': '이재명', 'start_idx': 32, 'end_idx': 34, 'entity_type': 'PER'}","{'word': '후보', 'start_idx': 36, 'end_idx': 37, 'entity_type': 'POH'}",per:title
대한민국2_27,"진실 화해를 위한 과거사 정리위원회 설치를 통한 과거사 정리, 세종특별자치시 추진으로 균형 발전을 꾀했다는 평가를 받았다. 하지만, 참여정부는 보수진영의 반발이라는 현실을 고려하지 않은 이상주의적 개혁과 대통령의 과격한 발언 등으로 보수층과 중도층의 반발을 불러왔고, 노무현 대통령의 형인 노건평 씨의 측근 비리 등 각종 악재로 인하여 임기 중반에 지지율이 하락하기도 하였다.","{'word': '노무현', 'start_idx': 150, 'end_idx': 152, 'entity_type': 'PER'}","{'word': '대통령', 'start_idx': 154, 'end_idx': 156, 'entity_type': 'POH'}",per:title
이승만3_341,"1948년 7월 27일 이승만의 국무총리 지명을 앞두고 국회의 3대 파벌인 독촉국민회, 한민당, 한독당계 무소속 의원들은 각각 신익희, 김성수, 조소앙을 지지하고 있었다.","{'word': '이승만', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '1948년 7월 27일', 'start_idx': 0, 'end_idx': 11, 'entity_type': 'DAT'}",no_relation
이승만3_336,"5월 5일 오후 8시경 김구·김규식 등은 일행 60여명과 같이 서울에 무사히 돌아왔고, 5월 6일 김구는 '큰 소득은 없었다', '첫술에 배부르는 법은 없다', '기초를 튼튼히 닦아 놓았다'라고 소감을 밝힌 후 남북협상의 성과에 대한 김구·김규식 공동성명서를 발표하였다.","{'word': '김구', 'start_idx': 13, 'end_idx': 14, 'entity_type': 'PER'}","{'word': '5월 5일', 'start_idx': 0, 'end_idx': 4, 'entity_type': 'DAT'}",no_relation
이승만3_14,"1947년 3월 12일 미국의 해리 트루먼 대통령이 트루먼 독트린을 발표하자, 이를 쌍수로 환영하면서 이것이 모든 나라에 서광을 비추게 될 것이라고 말했다.","{'word': '해리 트루먼', 'start_idx': 17, 'end_idx': 22, 'entity_type': 'PER'}","{'word': '미국', 'start_idx': 13, 'end_idx': 14, 'entity_type': 'ORG'}",per:origin
박정희_4,"인터넷 일간지 오마이뉴스의 정운현 기자는 ""박정희가 배속된 23사단 72연대 연대장 이름이 오카모토였다는 김병태 교수의 주장은 허구성이 있다.","{'word': '정운현', 'start_idx': 15, 'end_idx': 17, 'entity_type': 'PER'}","{'word': '오마이뉴스', 'start_idx': 8, 'end_idx': 12, 'entity_type': 'ORG'}",per:employee_of
문재인_108,"김상곤 사회부총리 겸 교육부 장관의 후임으로 유은혜 더불어민주당 의원, 송영무 국방부 장관의 후임으로 정경두 합동참모본부 의장을 발탁했다.","{'word': '김상곤', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '사회부총리 겸 교육부 장관', 'start_idx': 4, 'end_idx': 17, 'entity_type': 'POH'}",per:title
문재인_94,인사 파동 과정에서 안경환 법무부 장관 후보와 조대엽 고용노동부 장관 후보가 각종 결격 사유로 인한 논란으로 자진사퇴하였다.,"{'word': '안경환', 'start_idx': 11, 'end_idx': 13, 'entity_type': 'PER'}","{'word': '법무부 장관 후보', 'start_idx': 15, 'end_idx': 23, 'entity_type': 'POH'}",per:title
윤석열_10,추미애 법무부 장관에게 직무정지와 징계를 받다가 2021년 3월 4일 잔여 임기 4개월여를 남겨두고 검찰총장직에서 사임하였다.,"{'word': '추미애', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '법무부 장관', 'start_idx': 4, 'end_idx': 9, 'entity_type': 'POH'}",per:title
이승만3_112,1948년 5월 31일 구성된 제헌국회는 최고령자였던 이승만을 제1대 제헌국회 의장으로 선출되었다.,"{'word': '이승만', 'start_idx': 30, 'end_idx': 32, 'entity_type': 'PER'}","{'word': '제1대 제헌국회 의장', 'start_idx': 35, 'end_idx': 45, 'entity_type': 'POH'}",per:title
문재인_151,"그후 2011년 8월 신동아 여론 조사에서 '당신이 원하는 국회의원' 부문에서 지지율 1위를 차지했고, 2012년 4월 11일 대한민국 제19대 총선에서 부산 사상구에 출마하여 국회의원에 당선되었다.","{'word': '부산', 'start_idx': 86, 'end_idx': 87, 'entity_type': 'LOC'}","{'word': '사상구', 'start_idx': 89, 'end_idx': 91, 'entity_type': 'LOC'}",loc:subordinate
대한민국4_6,"대한민국의 도시철도는 수도권과 동남권, 대구광역시, 대전광역시, 광주광역시 등에서 운행되고 있다.","{'word': '대한민국', 'start_idx': 0, 'end_idx': 3, 'entity_type': 'LOC'}","{'word': '대전광역시', 'start_idx': 29, 'end_idx': 33, 'entity_type': 'LOC'}",loc:subordinate
한반도_48,"그러다 신라가 당나라와 나당군사동맹을 맺고, 백제와 고구려를 공격해 멸망시켰다.","{'word': '신라', 'start_idx': 4, 'end_idx': 5, 'entity_type': 'ORG'}","{'word': '백제', 'start_idx': 25, 'end_idx': 26, 'entity_type': 'ORG'}",no_relation
한반도_1,"후에 고조선의 왕이었던 준왕과 다수의 유이민들이 진국에 가서 한(韓)을 세웠고, 후에 마한, 변한, 진한의 삼한이 되었다.","{'word': '한', 'start_idx': 34, 'end_idx': 34, 'entity_type': 'ORG'}","{'word': '준왕', 'start_idx': 13, 'end_idx': 14, 'entity_type': 'PER'}",org:founded_by
문재인_78,국회에서 진행된 문재인 대통령의 취임식은 취임 선서로만 진행되었는데 이는 19대 대선이 박근혜 전 대통령 탄핵에 따른 보궐선거여서 공식 취임식을 치를 여유가 없었기에 취임 행사를 간소화할 수밖에 없었던 게 그 이유이다.,"{'word': '박근혜', 'start_idx': 49, 'end_idx': 51, 'entity_type': 'PER'}","{'word': '전 대통령', 'start_idx': 53, 'end_idx': 57, 'entity_type': 'POH'}",per:title
이승만3_264,"1948년 7월 20일 실시된 제1대 대통령 선거에서 김구, 안재홍, 서재필 등을 누르고 제헌 국회의 대한민국 제1대 대통령으로 선출되었다.","{'word': '김구', 'start_idx': 30, 'end_idx': 31, 'entity_type': 'PER'}","{'word': '대한민국 제1대 대통령', 'start_idx': 57, 'end_idx': 68, 'entity_type': 'POH'}",no_relation
박근혜2_27,"이에 박근혜는 과거사 정리위원회의 권고를 무시한 채, ""공익법인화한 정수장학회를 다시 사회환원하라는 것은 정치 공세""라고 반박하였다. 하지만 이런 발언에 대해 '그렇다면 그들 주장대로 공익법인인 육영재단을 두고, 박근혜의 형제들끼리 싸우는 이유가 무엇이냐'며 박근혜의 인식과 그 가족의 행태에 대한 비판도 끊이지 않고 있다.","{'word': '과거사 정리위원회', 'start_idx': 8, 'end_idx': 16, 'entity_type': 'ORG'}","{'word': '박근혜', 'start_idx': 3, 'end_idx': 5, 'entity_type': 'PER'}",no_relation
문재인_0,"그러나 서울에서 계속 재수 생활을 이어갈 만큼의 형편이 못되었기 때문에, 이후 경희대학교 설립자이자 당시 경희대 총장이었던 조영식이 문재인에게 '4년 전액 장학금'을 약속하며 경희대 입학을 권유하였고, 문재인은 그 권유를 받아들여 1972년 경희대학교 법대에 수석으로 입학하였다고 알려졌으나, 이런 일화의 사실관계가 검증되지 않았다는 의혹도 존재한다.","{'word': '경희대학교', 'start_idx': 44, 'end_idx': 48, 'entity_type': 'ORG'}","{'word': '조영식', 'start_idx': 69, 'end_idx': 71, 'entity_type': 'PER'}",org:founded_by
대한민국1_22,제주도에는 대한민국에서 가장 높은 산이자 사화산인 한라산이 있다.,"{'word': '제주도', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'LOC'}","{'word': '한라산', 'start_idx': 28, 'end_idx': 30, 'entity_type': 'LOC'}",loc:subordinate
이승만3_108,"그러나 유엔 한국 임시위원단 단장인 크리슈나 메논이 남북한 동시 총선거를 요구하는 발언을 시작하자, 연설 중 즉각 대회장을 박차고 퇴장하였다.","{'word': '크리슈나 메논', 'start_idx': 20, 'end_idx': 26, 'entity_type': 'PER'}","{'word': '유엔 한국 임시위원단 단장', 'start_idx': 4, 'end_idx': 17, 'entity_type': 'POH'}",per:title
윤석열_44,2020년 1월 31일 발표한 ‘세계일보 창간 31주년 차기 대선주자 적합도 여론조사’에서 새보수·무당층 지지 업고 급부상…’ 응답자 10.8%의 지지를 얻어 이낙연 대표에 이어 2위이자 황교안을 오차범위 내에서 따돌리며 처음으로 두자릿 수의 지지율을 기록했다.,"{'word': '세계일보 창간 31주년 차기 대선주자 적합도 여론조사', 'start_idx': 18, 'end_idx': 46, 'entity_type': 'POH'}","{'word': '2020년 1월 31일', 'start_idx': 0, 'end_idx': 11, 'entity_type': 'DAT'}",event/artifact:date
국가원수_2,"사회주의 국가의 경우 과거에는 소련과 같이 의회 의장이 국가원수인 경우가 대부분이였고, 현재는 중화인민공화국, 쿠바와 같이 국가주석이 국가원수일 경우가 대부분이다.","{'word': '소련', 'start_idx': 17, 'end_idx': 18, 'entity_type': 'ORG'}","{'word': '쿠바', 'start_idx': 62, 'end_idx': 63, 'entity_type': 'ORG'}",no_relation
대통령_5,"그리고 20세기가 되면, 1911년 ~ 1912년 신해혁명을 시작으로 공화제 국가가 증가하기 시작했는데, 이들은 바이마르 공화국과 같은 대통령제 국가에서 소비에트 연방 등 일당제 국가까지 다양했다.","{'word': '신해혁명', 'start_idx': 28, 'end_idx': 31, 'entity_type': 'EVT'}","{'word': '1911년 ~ 1912년', 'start_idx': 14, 'end_idx': 26, 'entity_type': 'DAT'}",event/artifact:date
박근혜2_20,"이는 새누리당 유승민 의원을 겨냥해서 한 말로, 특정인의 낙선을 유도하는 발언이기 때문에 공직선거법에 위배된다는 조국 교수와 문재인 새정치민주연합 대표의 비판이 있었다.","{'word': '조국', 'start_idx': 63, 'end_idx': 64, 'entity_type': 'PER'}","{'word': '교수', 'start_idx': 66, 'end_idx': 67, 'entity_type': 'POH'}",per:title
이승만3_334,"1948년 4월 25일 선출되지 않은 김구와 김규식은 남한 대표의 자격이 없으며, ""남북협상은 소련에게 이용당한 결과""라고 혹평했다.","{'word': '김구', 'start_idx': 21, 'end_idx': 22, 'entity_type': 'PER'}","{'word': '1948년 4월 25일', 'start_idx': 0, 'end_idx': 11, 'entity_type': 'DAT'}",no_relation
대한민국3_24,"김대중과 노무현 정부는 햇볕 정책, 곧 대북유화책을 시도했으나 차후 북한의 핵무기와 미사일 개발 등 대남 도발 행위로 인해 중단되었다.","{'word': '김대중', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '노무현', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'PER'}",no_relation
문재인_260,3월 19일 차기 정권교체를 위해 20대 총선 불출마를 선언했다.,"{'word': '20대 총선', 'start_idx': 19, 'end_idx': 24, 'entity_type': 'EVT'}","{'word': '3월 19일', 'start_idx': 0, 'end_idx': 5, 'entity_type': 'DAT'}",no_relation
문재인_17,"문재인은 참여정부 초대 대통령비서실 민정수석을 지냈으나, 녹내장과 고혈압 등 건강 악화로 1년 만에 청와대를 떠났다.","{'word': '문재인', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '참여정부', 'start_idx': 5, 'end_idx': 8, 'entity_type': 'ORG'}",per:employee_of
이승만3_169,그 자리에서 허정은 한국민주당(한민당)의 창당을 알리고 그에게 영수 추대를 수락하도록 권고했다.,"{'word': '허정', 'start_idx': 7, 'end_idx': 8, 'entity_type': 'PER'}","{'word': '한국민주당', 'start_idx': 11, 'end_idx': 15, 'entity_type': 'ORG'}",no_relation
이승만3_267,"1948년 7월 27일 이승만의 국무총리 지명을 앞두고 국회의 3대 파벌인 독촉국민회, 한민당, 한독당계 무소속 의원들은 각각 신익희, 김성수, 조소앙을 지지하고 있었다.","{'word': '이승만', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '국무총리', 'start_idx': 18, 'end_idx': 21, 'entity_type': 'POH'}",no_relation
한반도_5,"한편 고구려의 멸망으로부터 약 30여년이 지났을 때, 고구려 출신 장수였던 대조영은 고구려 유민들, 말갈 세력과 함께 한반도 북부-만주-연해주 일대에 발해를 건국했다.","{'word': '대조영', 'start_idx': 42, 'end_idx': 44, 'entity_type': 'PER'}","{'word': '고구려', 'start_idx': 30, 'end_idx': 32, 'entity_type': 'ORG'}",per:origin
대한민국1_19,태백산맥의 남서쪽으로 소백산맥이 이어지며 그중에는 지리산이 유명하다.,"{'word': '태백산맥', 'start_idx': 0, 'end_idx': 3, 'entity_type': 'LOC'}","{'word': '소백산맥', 'start_idx': 12, 'end_idx': 15, 'entity_type': 'LOC'}",loc:subordinate
박근혜2_5,법학교수 출신인 새누리당의 이상돈 전 비상대책위원장도 박근혜의 발언이 잘못이라고 지적했다.,"{'word': '이상돈', 'start_idx': 15, 'end_idx': 17, 'entity_type': 'PER'}","{'word': '새누리당', 'start_idx': 9, 'end_idx': 12, 'entity_type': 'ORG'}",per:employee_of
박근혜1_20,박근혜는 2011년 12월부터는 새누리당 비상대책위원장을 지내며 당 혁신 작업을 지휘하였고 2012년 제19대 총선을 승리로 이끌었다.,"{'word': '박근혜', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '새누리당 비상대책위원장', 'start_idx': 18, 'end_idx': 29, 'entity_type': 'POH'}",per:title
박근혜1_4,"1982년 박근혜는 육영재단 이사장에 취임하였고, 최태민도 육영재단에 합류하였다.","{'word': '최태민', 'start_idx': 28, 'end_idx': 30, 'entity_type': 'PER'}","{'word': '육영재단', 'start_idx': 33, 'end_idx': 36, 'entity_type': 'ORG'}",per:employee_of
문재인_65,2014년 3월 새로 창당된 새정치민주연합이 지방선거를 앞두고 문재인과 손학규를 공동 선대위원장으로 임명되었다.,"{'word': '손학규', 'start_idx': 40, 'end_idx': 42, 'entity_type': 'PER'}","{'word': '선대위원장', 'start_idx': 48, 'end_idx': 52, 'entity_type': 'POH'}",per:title
대한민국5_33,"그 밖에 천도교(동학), 대종교, 원불교, 증산도, 통일교 등 여러 신흥 종교가 19세기에서 20세기에 이르는 기간 한국에서 창시되어 현재까지 신봉되고 있다.","{'word': '천도교', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'ORG'}","{'word': '대종교', 'start_idx': 14, 'end_idx': 16, 'entity_type': 'ORG'}",no_relation
문재인_131,"임종석 대통령비서실장 후임에는 노영민 주중국대사가, 한병도 정무수석 후임에는 강기정 전 더불어민주당 의원이, 윤영찬 국민소통수석 후임에는 윤도한 전 MBC 논설위원이 각각 내정되었다.","{'word': '윤영찬', 'start_idx': 61, 'end_idx': 63, 'entity_type': 'PER'}","{'word': '국민소통수석', 'start_idx': 65, 'end_idx': 70, 'entity_type': 'POH'}",per:title
정부_1,"독일의 포르슈토프(Forstoff) 교수는 행정은 추사(beschreiben)할 수 있지만, 정의(定義, definieren)는 할 수 없다고 하였다.","{'word': '포르슈토프', 'start_idx': 4, 'end_idx': 8, 'entity_type': 'PER'}","{'word': '독일', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'LOC'}",per:origin
대한민국1_48,조선민주주의인민공화국은 대한민국을 반국가단체로 보기 때문에 대한민국이라는 정식 명칭 대신에 남조선(南朝鮮)으로 부른다.,"{'word': '대한민국', 'start_idx': 13, 'end_idx': 16, 'entity_type': 'LOC'}","{'word': '남조선', 'start_idx': 51, 'end_idx': 53, 'entity_type': 'LOC'}",no_relation
대한민국3_11,"한편 국제법 상의 관례와 통설, 대한민국의 헌법재판소는 ""조선민주주의인민공화국이 UN에 가입하였다 하여, 가맹국들 상호 간에도 당연히 그 국가성이 승인되는 것은 아니고 또 그러한 의무가 있는 것이 아니다.""라고 판시하여 대한민국은 조선민주주의인민공화국의 국가성을 원칙적으로 부정하고 있으나 대한민국 정부가 수립될 때 한반도가 분단되어 있어 국가 성립 3요소인 국민, 영토, 주권이 인정되는 지역은 '한반도 남반부와 부속도서'이었다는 점과 이후 1972년 7·4 남북 공동 성명, 1991년 남북 기본 합의서, 2000년 6·15 남북 공동선언 등에 의하여 상호 공존을 약속하고 대한민국과 조선민주주의인민공화국이 별개의 독립된 주권국가로 인정되는 일부 국제법규와 대한민국 헌법의 시각이 대치되어 문제점이 존재한다.","{'word': '남북 기본 합의서', 'start_idx': 274, 'end_idx': 282, 'entity_type': 'POH'}","{'word': '1991년', 'start_idx': 268, 'end_idx': 272, 'entity_type': 'DAT'}",event/artifact:date
이승만3_210,이에 김구는 4월 9일 이승만을 방문하여 한독당 중앙집행위원장을 맡아 줄 것을 요청하였다.,"{'word': '김구', 'start_idx': 3, 'end_idx': 4, 'entity_type': 'PER'}","{'word': '이승만', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}",no_relation
박근혜1_32,"박근혜는 2013년 4월 24일 아베 신조 일본 총리가 침략을 부인하는 등 우경화 노선을 취하려 하자, ""역사 인식이 바르게 가는 것이 전제되지 않고 과거 상처가 덧나게 되면 미래지향적 관계로 가기 어렵다""고 말했다.","{'word': '아베 신조', 'start_idx': 18, 'end_idx': 22, 'entity_type': 'PER'}","{'word': '일본 총리', 'start_idx': 24, 'end_idx': 28, 'entity_type': 'POH'}",per:title
박정희_5,박정희는 만주 보병 제8단에서 일본이 제2차 세계대전에서 패망할 때까지 근무하였다.,"{'word': '박정희', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '만주 보병 제8단', 'start_idx': 5, 'end_idx': 13, 'entity_type': 'ORG'}",per:employee_of
이승만3_288,"1946년 3월 20일 민주의원 총리 김구와 부의장 김규식은 창덕궁 인정전에 있는 민주의원 본부에서 기자회견을 가졌는데, 이 자리에서 김규식은 ""미소공동위원회는 우리의 운명을 장악하느니만치 우리는 힘을 합하여 미소공위가 성공되게끔 협력해야 된다""고 말했다.","{'word': '김규식', 'start_idx': 75, 'end_idx': 77, 'entity_type': 'PER'}","{'word': '1946년 3월 20일', 'start_idx': 0, 'end_idx': 11, 'entity_type': 'DAT'}",no_relation
대통령_4,"19세기가 되면, 1819년 대 콜롬비아의 성립을 시작으로 남미 국가에서 대통령제가 시행된다.","{'word': '콜롬비아의 성립', 'start_idx': 18, 'end_idx': 25, 'entity_type': 'EVT'}","{'word': '1819년', 'start_idx': 10, 'end_idx': 14, 'entity_type': 'DAT'}",event/artifact:date
박정희_59,"또한 만주신문 자료에는 박정희의 군관지원 편지와 함께 一死以テ御奉公 朴正熙(이시이 테 오호코, 또는 일사이 테 어봉공, 박정희)라고 쓰여있는 혈서 내용이 함께 동봉되어 있었다고 기록한다.","{'word': '박정희', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '만주신문', 'start_idx': 3, 'end_idx': 6, 'entity_type': 'ORG'}",no_relation
문재인_217,"6월까지 문재인 대통령과 더불어민주당의 지지율은 각각 70%대, 50%대를 유지했으며, 제7회 전국동시지방선거에서 여당인 더불어민주당이 압승을 거두면서 문 대통령의 국정운영에 힘이 실리게 되었다.","{'word': '문재인 대통령', 'start_idx': 5, 'end_idx': 11, 'entity_type': 'PER'}","{'word': '더불어민주당', 'start_idx': 14, 'end_idx': 19, 'entity_type': 'ORG'}",per:employee_of
박정희_14,"《박정희 평전: 가난에서 권력까지》를 쓴 이정식 경희대 석좌교수는 중앙일보와의 인터뷰에서 박정희 혈서에 관해 ""1939년과 1940년 당시 일본군에 입대하기 위한 혈서 제출은 일종의 유행이었다""고 한다.","{'word': '이정식', 'start_idx': 23, 'end_idx': 25, 'entity_type': 'PER'}","{'word': '경희대 석좌교수', 'start_idx': 27, 'end_idx': 34, 'entity_type': 'POH'}",per:title
문재인_203,11월 19일에 사전 각본없이 자유롭게 진행하는 국민과의 대화를 생방송으로 진행하며 임기 중에 남방정책을 추진하며 아세안연합 10개국과 정상회담을 했던 문재인은 11월 25일부터 한·아세안 특별정상회의와 한·메콩강 정상회의를 잇달아 개최하였다.,"{'word': '국민과의 대화', 'start_idx': 27, 'end_idx': 33, 'entity_type': 'EVT'}","{'word': '11월 19일', 'start_idx': 0, 'end_idx': 6, 'entity_type': 'DAT'}",event/artifact:date
이승만3_70,"이승만은 이범석이 국무총리 인준을 받자마자 ""국무총리의 정견이라는 것은 대통령을 보필하여 대통령의 정견을 충실히 실천에 옮기는 것""이라고 국무총리의 역할을 규정하였다.","{'word': '이승만', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '이범석', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'PER'}",per:colleagues
한반도_11,"고종은 국호를 대한제국, 연호를 광무(光武)로 새로 정하고 황제로 즉위하였다.","{'word': '고종', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'PER'}","{'word': '황제', 'start_idx': 33, 'end_idx': 34, 'entity_type': 'POH'}",per:title
이승만3_11,"여운형, 김규식의 좌우합작위원회는 '10·1 폭동이 경찰에 대한 반감, 군정 내 친일파의 존재, 일부 한국인 관리의 부패, 파괴분자들의 선동 탓에 일어났지만, 사태를 살육과 파괴로 몰고 간 책임은 과격한 투쟁 노선으로 기운 조선공산당에 있다'고 비판했다.","{'word': '여운형', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '좌우합작위원회', 'start_idx': 10, 'end_idx': 16, 'entity_type': 'ORG'}",per:employee_of
대한민국2_19,"7월 22일에는 국회의 간접 선거로 이승만이 초대 대통령, 이시영이 초대 부통령으로 선출되었고, 8월 15일에는 대한민국 정부 수립이 선포되었다.","{'word': '이승만', 'start_idx': 20, 'end_idx': 22, 'entity_type': 'PER'}","{'word': '초대 대통령', 'start_idx': 25, 'end_idx': 30, 'entity_type': 'POH'}",per:title
문재인_1,"동년 대선 출마를 선언했으며 손학규, 김두관, 정세균 등과 겨루어 전국 순회경선 13회 전승을 거두며 민주통합당 제18대 대선 후보로 확정되어 출마하였으나 새누리당의 박근혜 후보에게 패배하였다.","{'word': '정세균', 'start_idx': 26, 'end_idx': 28, 'entity_type': 'PER'}","{'word': '민주통합당', 'start_idx': 57, 'end_idx': 61, 'entity_type': 'ORG'}",per:employee_of
문재인_102,"기존에 반대 목소리를 냈던 여당 일부 의원들은 침묵했고, 홍영표 여당 원내대표는 찬성 의사를 밝히면서도 안전장치를 마련하겠다고 밝혔다.","{'word': '홍영표', 'start_idx': 32, 'end_idx': 34, 'entity_type': 'PER'}","{'word': '여당 원내대표', 'start_idx': 36, 'end_idx': 42, 'entity_type': 'POH'}",per:title
중임_1,중임(仲壬)은 상나라의 4대 군주이다.,"{'word': '중임', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'PER'}","{'word': '군주', 'start_idx': 16, 'end_idx': 17, 'entity_type': 'POH'}",per:title
이승만3_256,"이승만의 인준 요청 후 곧바로 이윤영 국무총리 임명 승인안에 대한 무기명 표결을 진행한 결과 총 투표수 193표 중 찬성 59표, 반대 132표, 기권 2표로 부결되었다.","{'word': '이승만', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '이윤영', 'start_idx': 17, 'end_idx': 19, 'entity_type': 'PER'}",no_relation
문재인_85,"헤리티지 재단의 브루스 클링너 선임연구원은 “미국은 공개적으로는 문재인 대통령과 그의 노력을 지지하며 얼굴에 미소를 띠고 있지만, 미 정부 관계자들과 이야기를 나눠보면 상당수가 문 대통령의 대북 정책에 대해 매우 우려하거나 심지어 분노하고 있다”고 밝혔다.","{'word': '문재인', 'start_idx': 36, 'end_idx': 38, 'entity_type': 'PER'}","{'word': '대통령', 'start_idx': 40, 'end_idx': 42, 'entity_type': 'POH'}",per:title
국가원수_1,"사회주의 국가의 경우 과거에는 소련과 같이 의회 의장이 국가원수인 경우가 대부분이였고, 현재는 중화인민공화국, 쿠바와 같이 국가주석이 국가원수일 경우가 대부분이다.","{'word': '소련', 'start_idx': 17, 'end_idx': 18, 'entity_type': 'ORG'}","{'word': '중화인민공화국', 'start_idx': 53, 'end_idx': 59, 'entity_type': 'ORG'}",no_relation
한반도_44,"기원전 2세기에 이르러서는 만주에 위치했던 부여와 더불어 옥저, 동예, 삼한이 출현하게 되었는데 이 시기를 원삼국 시대라고 한다.","{'word': '부여', 'start_idx': 24, 'end_idx': 25, 'entity_type': 'ORG'}","{'word': '옥저', 'start_idx': 32, 'end_idx': 33, 'entity_type': 'ORG'}",no_relation
박근혜2_13,법학교수 출신인 새누리당의 이상돈 전 비상대책위원장도 박근혜의 발언이 잘못이라고 지적했다.,"{'word': '이상돈', 'start_idx': 15, 'end_idx': 17, 'entity_type': 'PER'}","{'word': '비상대책위원장', 'start_idx': 21, 'end_idx': 27, 'entity_type': 'POH'}",per:title
이승만3_160,2월 14일 오후 1시 경운동 천도교대강당에서 '반탁독립궐기대회'가 개최되었다.,"{'word': '반탁독립궐기대회', 'start_idx': 27, 'end_idx': 34, 'entity_type': 'EVT'}","{'word': '2월 14일 오후 1시', 'start_idx': 0, 'end_idx': 11, 'entity_type': 'DAT'}",event/artifact:date
이승만3_277,"이승만은 이범석이 국무총리 인준을 받자마자 ""국무총리의 정견이라는 것은 대통령을 보필하여 대통령의 정견을 충실히 실천에 옮기는 것""이라고 국무총리의 역할을 규정하였다.","{'word': '이범석', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'PER'}","{'word': '국무총리', 'start_idx': 10, 'end_idx': 13, 'entity_type': 'POH'}",per:title
